"","DATETIME","preclose","open","high","low","last","volume","amount"
"2564",2017-03-23 13:08:54,9.16,9.16,9.24,9.15,9.2,23954615,220643310
"2565",2017-03-23 13:09:00,9.16,9.16,9.24,9.15,9.21,23955715,220653440
"2566",2017-03-23 13:09:03,9.16,9.16,9.24,9.15,9.2,23965115,220739920
"2567",2017-03-23 13:09:06,9.16,9.16,9.24,9.15,9.2,23969415,220779480
"2568",2017-03-23 13:09:09,9.16,9.16,9.24,9.15,9.2,23974315,220824560
"2569",2017-03-23 13:09:12,9.16,9.16,9.24,9.15,9.2,23976515,220844800
"2570",2017-03-23 13:09:15,9.16,9.16,9.24,9.15,9.2,24022515,221268000
"2571",2017-03-23 13:09:18,9.16,9.16,9.24,9.15,9.21,24024315,221284577
"2572",2017-03-23 13:09:21,9.16,9.16,9.24,9.15,9.2,24026515,221304817
"2573",2017-03-23 13:09:24,9.16,9.16,9.24,9.15,9.2,24027715,221315864
"2574",2017-03-23 13:09:27,9.16,9.16,9.24,9.15,9.2,24032915,221363704
"2575",2017-03-23 13:09:30,9.16,9.16,9.24,9.15,9.2,24032915,221363704
"2576",2017-03-23 13:09:33,9.16,9.16,9.24,9.15,9.21,24034415,221377519
"2577",2017-03-23 13:09:36,9.16,9.16,9.24,9.15,9.21,24034415,221377519
"2578",2017-03-23 13:09:42,9.16,9.16,9.24,9.15,9.21,24034515,221378440
"2579",2017-03-23 13:09:45,9.16,9.16,9.24,9.15,9.21,24034515,221378440
"2580",2017-03-23 13:09:48,9.16,9.16,9.24,9.15,9.21,24036015,221392255
"2581",2017-03-23 13:09:51,9.16,9.16,9.24,9.15,9.2,24041015,221438255
"2582",2017-03-23 13:09:54,9.16,9.16,9.24,9.15,9.21,24042015,221447465
"2583",2017-03-23 13:09:57,9.16,9.16,9.24,9.15,9.2,24043315,221459425
"2584",2017-03-23 13:10:00,9.16,9.16,9.24,9.15,9.2,24043415,221460345
"2585",2017-03-23 13:10:03,9.16,9.16,9.24,9.15,9.2,24065915,221667345
"2586",2017-03-23 13:10:06,9.16,9.16,9.24,9.15,9.2,24069515,221700465
"2587",2017-03-23 13:10:09,9.16,9.16,9.24,9.15,9.2,24070315,221707828
"2588",2017-03-23 13:10:12,9.16,9.16,9.24,9.15,9.2,24075115,221751988
"2589",2017-03-23 13:10:18,9.16,9.16,9.24,9.15,9.2,24075115,221751988
"2590",2017-03-23 13:10:24,9.16,9.16,9.24,9.15,9.2,24077015,221769468
"2591",2017-03-23 13:10:27,9.16,9.16,9.24,9.15,9.2,24077015,221769468
"2592",2017-03-23 13:10:30,9.16,9.16,9.24,9.15,9.2,24080115,221797997
"2593",2017-03-23 13:10:33,9.16,9.16,9.24,9.15,9.2,24080515,221801677
"2594",2017-03-23 13:10:36,9.16,9.16,9.24,9.15,9.2,24085315,221845837
"2595",2017-03-23 13:10:39,9.16,9.16,9.24,9.15,9.2,24108415,222058357
"2596",2017-03-23 13:10:42,9.16,9.16,9.24,9.15,9.2,24108415,222058357
"2597",2017-03-23 13:10:45,9.16,9.16,9.24,9.15,9.2,24108415,222058357
"2598",2017-03-23 13:10:48,9.16,9.16,9.24,9.15,9.2,24129215,222249717
"2599",2017-03-23 13:10:51,9.16,9.16,9.24,9.15,9.2,24129215,222249717
"2600",2017-03-23 13:10:54,9.16,9.16,9.24,9.15,9.2,24130315,222259837
"2601",2017-03-23 13:11:00,9.16,9.16,9.24,9.15,9.21,24135623,222308720
"2602",2017-03-23 13:11:03,9.16,9.16,9.24,9.15,9.21,24135623,222308720
"2603",2017-03-23 13:11:06,9.16,9.16,9.24,9.15,9.2,24141723,222364840
"2604",2017-03-23 13:11:09,9.16,9.16,9.24,9.15,9.21,24141923,222366682
"2605",2017-03-23 13:11:12,9.16,9.16,9.24,9.15,9.2,24144123,222386931
"2606",2017-03-23 13:11:15,9.16,9.16,9.24,9.15,9.2,24144123,222386931
"2607",2017-03-23 13:11:18,9.16,9.16,9.24,9.15,9.2,24158723,222521251
"2608",2017-03-23 13:11:21,9.16,9.16,9.24,9.15,9.2,24159223,222525851
"2609",2017-03-23 13:11:24,9.16,9.16,9.24,9.15,9.2,24161423,222546091
"2610",2017-03-23 13:11:27,9.16,9.16,9.24,9.15,9.21,24166623,222593983
"2611",2017-03-23 13:11:30,9.16,9.16,9.24,9.15,9.21,24377623,224535252
"2612",2017-03-23 13:11:33,9.16,9.16,9.24,9.15,9.2,24377723,224536172
"2613",2017-03-23 13:11:36,9.16,9.16,9.24,9.15,9.21,24397823,224721192
"2614",2017-03-23 13:11:39,9.16,9.16,9.24,9.15,9.2,24398323,224725792
"2615",2017-03-23 13:11:42,9.16,9.16,9.24,9.15,9.2,24407923,224814112
"2616",2017-03-23 13:11:45,9.16,9.16,9.24,9.15,9.2,24407923,224814112
"2617",2017-03-23 13:11:48,9.16,9.16,9.24,9.15,9.2,24407923,224814112
"2618",2017-03-23 13:11:51,9.16,9.16,9.24,9.15,9.2,24450723,225207872
"2619",2017-03-23 13:11:54,9.16,9.16,9.24,9.15,9.2,24453783,225236029
"2620",2017-03-23 13:11:57,9.16,9.16,9.24,9.15,9.2,24463683,225327109
"2621",2017-03-23 13:12:00,9.16,9.16,9.24,9.15,9.2,24474083,225422785
"2622",2017-03-23 13:12:03,9.16,9.16,9.24,9.15,9.2,24474083,225422785
"2623",2017-03-23 13:12:06,9.16,9.16,9.24,9.15,9.19,24483783,225512009
"2624",2017-03-23 13:12:09,9.16,9.16,9.24,9.15,9.19,24488583,225556121
"2625",2017-03-23 13:12:12,9.16,9.16,9.24,9.15,9.2,24491683,225584641
"2626",2017-03-23 13:12:15,9.16,9.16,9.24,9.15,9.2,24494683,225612241
"2627",2017-03-23 13:12:18,9.16,9.16,9.24,9.15,9.19,24506383,225719782
"2628",2017-03-23 13:12:21,9.16,9.16,9.24,9.15,9.2,24507883,225733577
"2629",2017-03-23 13:12:27,9.16,9.16,9.24,9.15,9.2,24507883,225733577
"2630",2017-03-23 13:12:30,9.16,9.16,9.24,9.15,9.2,24507883,225733577
"2631",2017-03-23 13:12:33,9.16,9.16,9.24,9.15,9.2,24507883,225733577
"2632",2017-03-23 13:12:36,9.16,9.16,9.24,9.15,9.19,24511983,225771256
"2633",2017-03-23 13:12:39,9.16,9.16,9.24,9.15,9.19,24511983,225771256
"2634",2017-03-23 13:12:42,9.16,9.16,9.24,9.15,9.19,24512283,225774013
"2635",2017-03-23 13:12:45,9.16,9.16,9.24,9.15,9.19,24514483,225794231
"2636",2017-03-23 13:12:48,9.16,9.16,9.24,9.15,9.19,24518683,225832869
"2637",2017-03-23 13:12:51,9.16,9.16,9.24,9.15,9.2,24519683,225842069
"2638",2017-03-23 13:12:54,9.16,9.16,9.24,9.15,9.2,24519683,225842069
"2639",2017-03-23 13:12:57,9.16,9.16,9.24,9.15,9.2,24519683,225842069
"2640",2017-03-23 13:13:00,9.16,9.16,9.24,9.15,9.19,24519783,225842988
"2641",2017-03-23 13:13:03,9.16,9.16,9.24,9.15,9.2,24529683,225934067
"2642",2017-03-23 13:13:06,9.16,9.16,9.24,9.15,9.19,24531783,225953371
"2643",2017-03-23 13:13:09,9.16,9.16,9.24,9.15,9.19,24546583,226089385
"2644",2017-03-23 13:13:12,9.16,9.16,9.24,9.15,9.19,24546583,226089385
"2645",2017-03-23 13:13:15,9.16,9.16,9.24,9.15,9.19,24546583,226089385
"2646",2017-03-23 13:13:18,9.16,9.16,9.24,9.15,9.19,24546583,226089385
"2647",2017-03-23 13:13:21,9.16,9.16,9.24,9.15,9.19,24547143,226094531
"2648",2017-03-23 13:13:24,9.16,9.16,9.24,9.15,9.19,24547143,226094531
"2649",2017-03-23 13:13:27,9.16,9.16,9.24,9.15,9.19,24551143,226131291
"2650",2017-03-23 13:13:30,9.16,9.16,9.24,9.15,9.19,24551143,226131291
"2651",2017-03-23 13:13:33,9.16,9.16,9.24,9.15,9.2,24565643,226264691
"2652",2017-03-23 13:13:36,9.16,9.16,9.24,9.15,9.2,24565643,226264691
"2653",2017-03-23 13:13:39,9.16,9.16,9.24,9.15,9.2,24570643,226310691
"2654",2017-03-23 13:13:42,9.16,9.16,9.24,9.15,9.19,24571243,226316205
"2655",2017-03-23 13:13:45,9.16,9.16,9.24,9.15,9.19,24581743,226412700
"2656",2017-03-23 13:13:48,9.16,9.16,9.24,9.15,9.19,24581843,226413619
"2657",2017-03-23 13:13:51,9.16,9.16,9.24,9.15,9.19,24581843,226413619
"2658",2017-03-23 13:13:54,9.16,9.16,9.24,9.15,9.19,24581843,226413619
"2659",2017-03-23 13:13:57,9.16,9.16,9.24,9.15,9.19,24581843,226413619
"2660",2017-03-23 13:14:00,9.16,9.16,9.24,9.15,9.19,24585543,226447622
"2661",2017-03-23 13:14:03,9.16,9.16,9.24,9.15,9.2,24587643,226466942
"2662",2017-03-23 13:14:06,9.16,9.16,9.24,9.15,9.19,24589243,226481646
"2663",2017-03-23 13:14:09,9.16,9.16,9.24,9.15,9.19,24594843,226533117
"2664",2017-03-23 13:14:12,9.16,9.16,9.24,9.15,9.19,24595043,226534955
"2665",2017-03-23 13:14:15,9.16,9.16,9.24,9.15,9.19,24595343,226537712
"2666",2017-03-23 13:14:18,9.16,9.16,9.24,9.15,9.19,24625643,226816169
"2667",2017-03-23 13:14:21,9.16,9.16,9.24,9.15,9.19,24625643,226816169
"2668",2017-03-23 13:14:24,9.16,9.16,9.24,9.15,9.19,24838043,228768125
"2669",2017-03-23 13:14:27,9.16,9.16,9.24,9.15,9.19,24838043,228768125
"2670",2017-03-23 13:14:33,9.16,9.16,9.24,9.15,9.19,24838143,228769044
"2671",2017-03-23 13:14:36,9.16,9.16,9.24,9.15,9.19,24838143,228769044
"2672",2017-03-23 13:14:39,9.16,9.16,9.24,9.15,9.19,24838143,228769044
"2673",2017-03-23 13:14:42,9.16,9.16,9.24,9.15,9.19,24838243,228769963
"2674",2017-03-23 13:14:45,9.16,9.16,9.24,9.15,9.19,25207843,232166587
"2675",2017-03-23 13:14:48,9.16,9.16,9.24,9.15,9.2,25208343,232171187
"2676",2017-03-23 13:14:51,9.16,9.16,9.24,9.15,9.19,25209143,232178539
"2677",2017-03-23 13:14:54,9.16,9.16,9.24,9.15,9.2,25211143,232196939
"2678",2017-03-23 13:14:57,9.16,9.16,9.24,9.15,9.2,25211143,232196939
"2679",2017-03-23 13:15:00,9.16,9.16,9.24,9.15,9.19,25223743,232312733
"2680",2017-03-23 13:15:03,9.16,9.16,9.24,9.15,9.19,25226243,232335711
"2681",2017-03-23 13:15:06,9.16,9.16,9.24,9.15,9.19,25227843,232350415
"2682",2017-03-23 13:15:09,9.16,9.16,9.24,9.15,9.2,25228343,232355015
"2683",2017-03-23 13:15:12,9.16,9.16,9.24,9.15,9.19,25233943,232406479
"2684",2017-03-23 13:15:15,9.16,9.16,9.24,9.15,9.19,25234443,232411074
"2685",2017-03-23 13:15:18,9.16,9.16,9.24,9.15,9.19,25240743,232469033
"2686",2017-03-23 13:15:21,9.16,9.16,9.24,9.15,9.19,25240743,232469033
"2687",2017-03-23 13:15:24,9.16,9.16,9.24,9.15,9.19,25241943,232480066
"2688",2017-03-23 13:15:27,9.16,9.16,9.24,9.15,9.19,25366943,233628816
"2689",2017-03-23 13:15:30,9.16,9.16,9.24,9.15,9.19,25367243,233631573
"2690",2017-03-23 13:15:33,9.16,9.16,9.24,9.15,9.19,25367443,233633411
"2691",2017-03-23 13:15:36,9.16,9.16,9.24,9.15,9.19,25375443,233706931
"2692",2017-03-23 13:15:39,9.16,9.16,9.24,9.15,9.19,25391843,233857647
"2693",2017-03-23 13:15:42,9.16,9.16,9.24,9.15,9.19,25392843,233866837
"2694",2017-03-23 13:15:45,9.16,9.16,9.24,9.15,9.19,25393843,233876027
"2695",2017-03-23 13:15:48,9.16,9.16,9.24,9.15,9.19,25458843,234473377
"2696",2017-03-23 13:15:51,9.16,9.16,9.24,9.15,9.19,25458843,234473377
"2697",2017-03-23 13:15:54,9.16,9.16,9.24,9.15,9.19,25472143,234595604
"2698",2017-03-23 13:15:57,9.16,9.16,9.24,9.15,9.19,25473143,234604794
"2699",2017-03-23 13:16:00,9.16,9.16,9.24,9.15,9.19,25473243,234605713
"2700",2017-03-23 13:16:03,9.16,9.16,9.24,9.15,9.19,25473443,234607551
"2701",2017-03-23 13:16:06,9.16,9.16,9.24,9.15,9.19,25476543,234636040
"2702",2017-03-23 13:16:09,9.16,9.16,9.24,9.15,9.19,25482143,234687515
"2703",2017-03-23 13:16:12,9.16,9.16,9.24,9.15,9.19,25489143,234751845
"2704",2017-03-23 13:16:15,9.16,9.16,9.24,9.15,9.19,25491343,234772063
"2705",2017-03-23 13:16:18,9.16,9.16,9.24,9.15,9.2,25491843,234776663
"2706",2017-03-23 13:16:21,9.16,9.16,9.24,9.15,9.19,25492443,234782178
"2707",2017-03-23 13:16:27,9.16,9.16,9.24,9.15,9.2,25499043,234842847
"2708",2017-03-23 13:16:30,9.16,9.16,9.24,9.15,9.2,25499043,234842847
"2709",2017-03-23 13:16:33,9.16,9.16,9.24,9.15,9.2,25499043,234842847
"2710",2017-03-23 13:16:36,9.16,9.16,9.24,9.15,9.19,25505643,234903501
"2711",2017-03-23 13:16:39,9.16,9.16,9.24,9.15,9.19,25505643,234903501
"2712",2017-03-23 13:16:42,9.16,9.16,9.24,9.15,9.19,25505643,234903501
"2713",2017-03-23 13:16:45,9.16,9.16,9.24,9.15,9.19,25505643,234903501
"2714",2017-03-23 13:16:48,9.16,9.16,9.24,9.15,9.19,25524923,235080734
"2715",2017-03-23 13:16:51,9.16,9.16,9.24,9.15,9.19,25525423,235085329
"2716",2017-03-23 13:16:54,9.16,9.16,9.24,9.15,9.19,25525623,235087167
"2717",2017-03-23 13:16:57,9.16,9.16,9.24,9.15,9.19,25526723,235097276
"2718",2017-03-23 13:17:00,9.16,9.16,9.24,9.15,9.19,25530823,235134955
"2719",2017-03-23 13:17:03,9.16,9.16,9.24,9.15,9.2,25533423,235158875
"2720",2017-03-23 13:17:06,9.16,9.16,9.24,9.15,9.19,25535023,235173579
"2721",2017-03-23 13:17:09,9.16,9.16,9.24,9.15,9.18,25541783,235235691
"2722",2017-03-23 13:17:12,9.16,9.16,9.24,9.15,9.18,25541783,235235691
"2723",2017-03-23 13:17:15,9.16,9.16,9.24,9.15,9.18,25541783,235235691
"2724",2017-03-23 13:17:18,9.16,9.16,9.24,9.15,9.19,25543783,235254071
"2725",2017-03-23 13:17:21,9.16,9.16,9.24,9.15,9.19,25565283,235451651
"2726",2017-03-23 13:17:24,9.16,9.16,9.24,9.15,9.18,25570483,235499417
"2727",2017-03-23 13:17:27,9.16,9.16,9.24,9.15,9.18,25570483,235499417
"2728",2017-03-23 13:17:30,9.16,9.16,9.24,9.15,9.18,25570483,235499417
"2729",2017-03-23 13:17:33,9.16,9.16,9.24,9.15,9.18,25571683,235510444
"2730",2017-03-23 13:17:36,9.16,9.16,9.24,9.15,9.18,25571683,235510444
"2731",2017-03-23 13:17:39,9.16,9.16,9.24,9.15,9.18,25571683,235510444
"2732",2017-03-23 13:17:42,9.16,9.16,9.24,9.15,9.19,25572683,235519634
"2733",2017-03-23 13:17:45,9.16,9.16,9.24,9.15,9.19,25578483,235572936
"2734",2017-03-23 13:17:48,9.16,9.16,9.24,9.15,9.19,25578483,235572936
"2735",2017-03-23 13:17:51,9.16,9.16,9.24,9.15,9.19,25578583,235573855
"2736",2017-03-23 13:17:54,9.16,9.16,9.24,9.15,9.19,25579683,235583958
"2737",2017-03-23 13:17:57,9.16,9.16,9.24,9.15,9.19,25603323,235801209
"2738",2017-03-23 13:18:00,9.16,9.16,9.24,9.15,9.19,25603323,235801209
"2739",2017-03-23 13:18:03,9.16,9.16,9.24,9.15,9.19,25603323,235801209
"2740",2017-03-23 13:18:06,9.16,9.16,9.24,9.15,9.19,25604923,235815913
"2741",2017-03-23 13:18:09,9.16,9.16,9.24,9.15,9.19,25619323,235948249
"2742",2017-03-23 13:18:12,9.16,9.16,9.24,9.15,9.19,25619323,235948249
"2743",2017-03-23 13:18:15,9.16,9.16,9.24,9.15,9.19,25619323,235948249
"2744",2017-03-23 13:18:18,9.16,9.16,9.24,9.15,9.19,25619423,235949168
"2745",2017-03-23 13:18:21,9.16,9.16,9.24,9.15,9.19,25620123,235955601
"2746",2017-03-23 13:18:24,9.16,9.16,9.24,9.15,9.19,25620123,235955601
"2747",2017-03-23 13:18:27,9.16,9.16,9.24,9.15,9.19,25620123,235955601
"2748",2017-03-23 13:18:30,9.16,9.16,9.24,9.15,9.2,25620923,235962961
"2749",2017-03-23 13:18:33,9.16,9.16,9.24,9.15,9.2,25621323,235966641
"2750",2017-03-23 13:18:36,9.16,9.16,9.24,9.15,9.19,25623523,235986859
"2751",2017-03-23 13:18:39,9.16,9.16,9.24,9.15,9.19,25623523,235986859
"2752",2017-03-23 13:18:42,9.16,9.16,9.24,9.15,9.19,25623523,235986859
"2753",2017-03-23 13:18:45,9.16,9.16,9.24,9.15,9.19,25623523,235986859
"2754",2017-03-23 13:18:48,9.16,9.16,9.24,9.15,9.19,25627923,236027299
"2755",2017-03-23 13:18:51,9.16,9.16,9.24,9.15,9.19,25627923,236027299
"2756",2017-03-23 13:18:54,9.16,9.16,9.24,9.15,9.2,25632823,236072338
"2757",2017-03-23 13:18:57,9.16,9.16,9.24,9.15,9.2,25632823,236072338
"2758",2017-03-23 13:19:00,9.16,9.16,9.24,9.15,9.2,25633823,236081538
"2759",2017-03-23 13:19:03,9.16,9.16,9.24,9.15,9.19,25635623,236098080
"2760",2017-03-23 13:19:06,9.16,9.16,9.24,9.15,9.19,25637223,236112784
"2761",2017-03-23 13:19:09,9.16,9.16,9.24,9.15,9.19,25641723,236154139
"2762",2017-03-23 13:19:12,9.16,9.16,9.24,9.15,9.2,25645023,236184499
"2763",2017-03-23 13:19:15,9.16,9.16,9.24,9.15,9.2,25647123,236203801
"2764",2017-03-23 13:19:18,9.16,9.16,9.24,9.15,9.19,25653223,236259860
"2765",2017-03-23 13:19:21,9.16,9.16,9.24,9.15,9.2,25653723,236264460
"2766",2017-03-23 13:19:24,9.16,9.16,9.24,9.15,9.19,25655123,236277326
"2767",2017-03-23 13:19:27,9.16,9.16,9.24,9.15,9.19,25763723,237275360
"2768",2017-03-23 13:19:30,9.16,9.16,9.24,9.15,9.2,25768723,237321360
"2769",2017-03-23 13:19:33,9.16,9.16,9.24,9.15,9.19,25770723,237339740
"2770",2017-03-23 13:19:36,9.16,9.16,9.24,9.15,9.19,25770723,237339740
"2771",2017-03-23 13:19:39,9.16,9.16,9.24,9.15,9.19,25770723,237339740
"2772",2017-03-23 13:19:42,9.16,9.16,9.24,9.15,9.19,25772923,237359958
"2773",2017-03-23 13:19:45,9.16,9.16,9.24,9.15,9.19,25773123,237361796
"2774",2017-03-23 13:19:48,9.16,9.16,9.24,9.15,9.19,25796123,237573192
"2775",2017-03-23 13:19:51,9.16,9.16,9.24,9.15,9.19,25796123,237573192
"2776",2017-03-23 13:19:54,9.16,9.16,9.24,9.15,9.19,25796123,237573192
"2777",2017-03-23 13:19:57,9.16,9.16,9.24,9.15,9.19,25796123,237573192
"2778",2017-03-23 13:20:00,9.16,9.16,9.24,9.15,9.19,25796123,237573192
"2779",2017-03-23 13:20:03,9.16,9.16,9.24,9.15,9.19,25796123,237573192
"2780",2017-03-23 13:20:06,9.16,9.16,9.24,9.15,9.19,25805623,237660576
"2781",2017-03-23 13:20:09,9.16,9.16,9.24,9.15,9.19,25812223,237721230
"2782",2017-03-23 13:20:12,9.16,9.16,9.24,9.15,9.19,25812223,237721230
"2783",2017-03-23 13:20:15,9.16,9.16,9.24,9.15,9.19,25812223,237721230
"2784",2017-03-23 13:20:18,9.16,9.16,9.24,9.15,9.19,25812223,237721230
"2785",2017-03-23 13:20:21,9.16,9.16,9.24,9.15,9.19,25823523,237825077
"2786",2017-03-23 13:20:24,9.16,9.16,9.24,9.15,9.19,25826523,237852647
"2787",2017-03-23 13:20:27,9.16,9.16,9.24,9.15,9.19,25826523,237852647
"2788",2017-03-23 13:20:30,9.16,9.16,9.24,9.15,9.19,25827523,237861837
"2789",2017-03-23 13:20:33,9.16,9.16,9.24,9.15,9.19,25827623,237862756
"2790",2017-03-23 13:20:36,9.16,9.16,9.24,9.15,9.19,25827823,237864594
"2791",2017-03-23 13:20:39,9.16,9.16,9.24,9.15,9.19,25828523,237871027
"2792",2017-03-23 13:20:42,9.16,9.16,9.24,9.15,9.19,25828523,237871027
"2793",2017-03-23 13:20:45,9.16,9.16,9.24,9.15,9.19,25828523,237871027
"2794",2017-03-23 13:20:48,9.16,9.16,9.24,9.15,9.19,25830723,237891245
"2795",2017-03-23 13:20:51,9.16,9.16,9.24,9.15,9.19,25832923,237911463
"2796",2017-03-23 13:20:54,9.16,9.16,9.24,9.15,9.19,25835123,237931681
"2797",2017-03-23 13:20:57,9.16,9.16,9.24,9.15,9.19,25841523,237990497
"2798",2017-03-23 13:21:00,9.16,9.16,9.24,9.15,9.19,25841523,237990497
"2799",2017-03-23 13:21:03,9.16,9.16,9.24,9.15,9.19,25841923,237994173
"2800",2017-03-23 13:21:06,9.16,9.16,9.24,9.15,9.19,25846423,238035548
"2801",2017-03-23 13:21:09,9.16,9.16,9.24,9.15,9.19,25851723,238084255
"2802",2017-03-23 13:21:12,9.16,9.16,9.24,9.15,9.19,25861723,238176155
"2803",2017-03-23 13:21:15,9.16,9.16,9.24,9.15,9.2,25872123,238271732
"2804",2017-03-23 13:21:18,9.16,9.16,9.24,9.15,9.19,25900583,238533280
"2805",2017-03-23 13:21:21,9.16,9.16,9.24,9.15,9.19,25900683,238534199
"2806",2017-03-23 13:21:24,9.16,9.16,9.24,9.15,9.19,25902383,238549822
"2807",2017-03-23 13:21:27,9.16,9.16,9.24,9.15,9.18,25906283,238585624
"2808",2017-03-23 13:21:30,9.16,9.16,9.24,9.15,9.19,25907283,238594814
"2809",2017-03-23 13:21:33,9.16,9.16,9.24,9.15,9.19,25918423,238697184
"2810",2017-03-23 13:21:36,9.16,9.16,9.24,9.15,9.19,25918423,238697184
"2811",2017-03-23 13:21:39,9.16,9.16,9.24,9.15,9.19,25919123,238703617
"2812",2017-03-23 13:21:45,9.16,9.16,9.24,9.15,9.19,25919123,238703617
"2813",2017-03-23 13:21:48,9.16,9.16,9.24,9.15,9.19,25930123,238804707
"2814",2017-03-23 13:21:51,9.16,9.16,9.24,9.15,9.19,25930623,238809304
"2815",2017-03-23 13:21:54,9.16,9.16,9.24,9.15,9.19,25930623,238809304
"2816",2017-03-23 13:21:57,9.16,9.16,9.24,9.15,9.19,25933623,238836874
"2817",2017-03-23 13:22:00,9.16,9.16,9.24,9.15,9.19,25936623,238864449
"2818",2017-03-23 13:22:03,9.16,9.16,9.24,9.15,9.19,25941723,238911318
"2819",2017-03-23 13:22:06,9.16,9.16,9.24,9.15,9.19,25945323,238944402
"2820",2017-03-23 13:22:09,9.16,9.16,9.24,9.15,9.19,25958883,239069019
"2821",2017-03-23 13:22:12,9.16,9.16,9.24,9.15,9.19,25960983,239088318
"2822",2017-03-23 13:22:15,9.16,9.16,9.24,9.15,9.19,25961983,239097508
"2823",2017-03-23 13:22:18,9.16,9.16,9.24,9.15,9.19,25961983,239097508
"2824",2017-03-23 13:22:21,9.16,9.16,9.24,9.15,9.19,25962283,239100263
"2825",2017-03-23 13:22:24,9.16,9.16,9.24,9.15,9.19,25965283,239127833
"2826",2017-03-23 13:22:27,9.16,9.16,9.24,9.15,9.18,25971383,239183831
"2827",2017-03-23 13:22:30,9.16,9.16,9.24,9.15,9.18,25971383,239183831
"2828",2017-03-23 13:22:33,9.16,9.16,9.24,9.15,9.18,25971383,239183831
"2829",2017-03-23 13:22:36,9.16,9.16,9.24,9.15,9.19,25974983,239216915
"2830",2017-03-23 13:22:39,9.16,9.16,9.24,9.15,9.19,25974983,239216915
"2831",2017-03-23 13:22:42,9.16,9.16,9.24,9.15,9.18,25987183,239328911
"2832",2017-03-23 13:22:45,9.16,9.16,9.24,9.15,9.18,25987183,239328911
"2833",2017-03-23 13:22:48,9.16,9.16,9.24,9.15,9.18,25988883,239344523
"2834",2017-03-23 13:22:51,9.16,9.16,9.24,9.15,9.18,25991383,239367473
"2835",2017-03-23 13:22:54,9.16,9.16,9.24,9.15,9.18,25991383,239367473
"2836",2017-03-23 13:22:57,9.16,9.16,9.24,9.15,9.18,25995983,239409716
"2837",2017-03-23 13:23:00,9.16,9.16,9.24,9.15,9.18,25995983,239409716
"2838",2017-03-23 13:23:03,9.16,9.16,9.24,9.15,9.19,26000483,239451049
"2839",2017-03-23 13:23:06,9.16,9.16,9.24,9.15,9.18,26005183,239494204
"2840",2017-03-23 13:23:09,9.16,9.16,9.24,9.15,9.18,26010183,239540104
"2841",2017-03-23 13:23:12,9.16,9.16,9.24,9.15,9.18,26020183,239631904
"2842",2017-03-23 13:23:15,9.16,9.16,9.24,9.15,9.18,26020183,239631904
"2843",2017-03-23 13:23:18,9.16,9.16,9.24,9.15,9.19,26028983,239712776
"2844",2017-03-23 13:23:21,9.16,9.16,9.24,9.15,9.18,26030983,239731136
"2845",2017-03-23 13:23:24,9.16,9.16,9.24,9.15,9.19,26033483,239754111
"2846",2017-03-23 13:23:27,9.16,9.16,9.24,9.15,9.18,26036483,239781651
"2847",2017-03-23 13:23:30,9.16,9.16,9.24,9.15,9.19,26036583,239782570
"2848",2017-03-23 13:23:33,9.16,9.16,9.24,9.15,9.18,26046383,239872534
"2849",2017-03-23 13:23:36,9.16,9.16,9.24,9.15,9.18,26046683,239875288
"2850",2017-03-23 13:23:39,9.16,9.16,9.24,9.15,9.18,26046683,239875288
"2851",2017-03-23 13:23:42,9.16,9.16,9.24,9.15,9.18,26046683,239875288
"2852",2017-03-23 13:23:45,9.16,9.16,9.24,9.15,9.18,26050683,239912008
"2853",2017-03-23 13:23:48,9.16,9.16,9.24,9.15,9.18,26050683,239912008
"2854",2017-03-23 13:23:51,9.16,9.16,9.24,9.15,9.19,26050783,239912927
"2855",2017-03-23 13:23:54,9.16,9.16,9.24,9.15,9.18,26053583,239938632
"2856",2017-03-23 13:23:57,9.16,9.16,9.24,9.15,9.18,26107383,240432516
"2857",2017-03-23 13:24:00,9.16,9.16,9.24,9.15,9.18,26107783,240436188
"2858",2017-03-23 13:24:03,9.16,9.16,9.24,9.15,9.18,26107783,240436188
"2859",2017-03-23 13:24:06,9.16,9.16,9.24,9.15,9.18,26114983,240502284
"2860",2017-03-23 13:24:09,9.16,9.16,9.24,9.15,9.18,26115783,240509628
"2861",2017-03-23 13:24:12,9.16,9.16,9.24,9.15,9.19,26120283,240550963
"2862",2017-03-23 13:24:15,9.16,9.16,9.24,9.15,9.19,26122683,240572997
"2863",2017-03-23 13:24:18,9.16,9.16,9.24,9.15,9.18,26123283,240578510
"2864",2017-03-23 13:24:21,9.16,9.16,9.24,9.15,9.18,26127083,240613430
"2865",2017-03-23 13:24:24,9.16,9.16,9.24,9.15,9.18,26127083,240613430
"2866",2017-03-23 13:24:27,9.16,9.16,9.24,9.15,9.19,26129583,240636400
"2867",2017-03-23 13:24:30,9.16,9.16,9.24,9.15,9.19,26129583,240636400
"2868",2017-03-23 13:24:33,9.16,9.16,9.24,9.15,9.19,26130783,240647428
"2869",2017-03-23 13:24:36,9.16,9.16,9.24,9.15,9.19,26130783,240647428
"2870",2017-03-23 13:24:39,9.16,9.16,9.24,9.15,9.19,26134583,240682350
"2871",2017-03-23 13:24:42,9.16,9.16,9.24,9.15,9.18,26143683,240765888
"2872",2017-03-23 13:24:45,9.16,9.16,9.24,9.15,9.19,26144783,240775997
"2873",2017-03-23 13:24:48,9.16,9.16,9.24,9.15,9.19,26144783,240775997
